Streamer,Date,Duration,Viewers
YoDa,2020-08-22T22:58:41Z,2h8m24s,151467
YoDa,2020-08-21T21:35:44Z,2h9m6s,118090
YoDa,2020-08-21T01:06:01Z,5h41m10s,288954
YoDa,2020-08-19T18:03:10Z,5h38m22s,191542
YoDa,2020-08-19T01:33:23Z,5h45m24s,284296
YoDa,2020-08-19T01:16:02Z,17m6s,20909
YoDa,2020-08-18T23:24:13Z,55m29s,70899
YoDa,2020-08-18T23:08:05Z,9m8s,13427
YoDa,2020-08-17T00:19:54Z,3h29m54s,501217
YoDa,2020-08-13T21:59:17Z,9h59m7s,552876
YoDa,2020-08-12T23:25:08Z,9h48m34s,431084
YoDa,2020-08-12T01:51:02Z,6h27m22s,190421
YoDa,2020-08-12T01:20:51Z,29m5s,42888
YoDa,2020-08-12T00:55:40Z,24m4s,31900
YoDa,2020-08-11T06:19:51Z,2h10m32s,42365
YoDa,2020-08-11T00:27:13Z,5h51m50s,350648
YoDa,2020-08-10T22:35:56Z,1h50m56s,117178
YoDa,2020-08-09T03:00:54Z,5h34m38s,200600
YoDa,2020-08-08T23:21:02Z,3h38m29s,234568
YoDa,2020-08-08T05:35:47Z,2h2m25s,78870
YoDa,2020-08-07T21:59:11Z,7h35m0s,510924
YoDa,2020-08-04T22:00:03Z,10h22m58s,544048
YoDa,2020-08-04T02:17:02Z,5h53m4s,257861
YoDa,2020-08-02T22:55:37Z,8h17m40s,489173
YoDa,2020-07-31T23:06:50Z,6h4m20s,322691
YoDa,2020-07-31T05:35:04Z,2h48m51s,96761
YoDa,2020-07-31T00:27:39Z,5h6m23s,315817
YoDa,2020-07-30T01:05:58Z,6h28m53s,274192
YoDa,2020-07-28T22:42:50Z,10h33m22s,26533
YoDa,2020-07-27T00:59:57Z,7h29m40s,21893
YoDa,2020-07-25T23:40:49Z,8h32m6s,17805
YoDa,2020-07-25T00:12:26Z,6h22m16s,8906
YoDa,2020-07-25T00:03:11Z,7m58s,1072
YoDa,2020-07-22T01:49:52Z,7h7m12s,14437
YoDa,2020-07-21T02:19:30Z,8h18m22s,14011
YoDa,2020-07-19T22:08:05Z,5h48m12s,14064
YoDa,2020-07-18T22:34:04Z,7h58m22s,12790
YoDa,2020-07-17T22:32:08Z,8h48m56s,15401
YoDa,2020-07-17T00:33:41Z,7h31m35s,22667
YoDa,2020-07-13T23:40:39Z,9h54m32s,10033
YoDa,2020-07-13T23:13:08Z,27m20s,1343
YoDa,2020-07-13T01:04:00Z,10h43m30s,13357
YoDa,2020-07-12T00:24:17Z,8h34m51s,12270
YoDa,2020-07-10T22:56:51Z,9h23m2s,14475
YoDa,2020-07-09T05:20:52Z,10h6m32s,17322
YoDa,2020-07-07T21:49:20Z,9h41m8s,19622
YoDa,2020-07-06T00:26:10Z,6h35m24s,15858
YoDa,2020-07-05T02:17:44Z,5h0m26s,13896
YoDa,2020-07-05T02:14:17Z,2m12s,1743
YoDa,2020-06-28T23:51:20Z,1h43m30s,5557
YoDa,2020-06-28T20:50:43Z,2h59m40s,1845
YoDa,2020-06-28T00:23:22Z,6h23m36s,17385
YoDa,2020-06-24T22:33:53Z,7h5m48s,12960
YoDa,2020-06-24T02:54:34Z,7h43m38s,15773
YoDa,2020-06-22T23:29:27Z,8h34m40s,14191
YoDa,2020-06-22T00:27:51Z,8h16m7s,11043
YoDa,2020-06-22T00:21:42Z,4m34s,1407
YoDa,2020-06-22T00:17:53Z,2m28s,890
YoDa,2020-06-22T00:14:32Z,2m4s,666
YoDa,2020-06-21T23:49:18Z,20m8s,525
YoDa,2020-06-21T23:47:32Z,30s,797
YoDa,2020-06-21T23:46:01Z,42s,686
YoDa,2020-06-21T23:44:49Z,34s,373
YoDa,2020-06-21T23:25:21Z,15m40s,533
YoDa,2020-06-19T19:05:24Z,21h12m36s,13408
YoDa,2020-06-18T11:20:34Z,5h35m16s,3391
YoDa,2020-06-17T22:56:45Z,8h8m8s,11649
YoDa,2020-06-17T02:28:53Z,7h52m8s,10847
YoDa,2020-06-15T17:23:34Z,12h23m48s,16794
YoDa,2020-06-15T00:38:14Z,5h28m6s,3303
YoDa,2020-06-15T00:30:19Z,6m20s,724
YoDa,2020-06-13T21:57:50Z,8h45m20s,17057
YoDa,2020-06-12T00:54:29Z,10h1m17s,13002
YoDa,2020-06-11T11:06:18Z,2h56m31s,2770
YoDa,2020-06-10T23:14:13Z,8h45m22s,7146
YoDa,2020-06-10T01:21:01Z,7h55m52s,6004
YoDa,2020-06-10T01:12:48Z,6m50s,815
YoDa,2020-06-09T01:43:38Z,8h8m59s,12300
YoDa,2020-06-07T23:33:16Z,8h5m26s,6641
YoDa,2020-06-07T21:59:12Z,1h33m28s,2159
YoDa,2020-06-07T16:57:43Z,5h0m5s,1552
YoDa,2020-06-07T16:30:54Z,16m18s,1291
YoDa,2020-06-06T01:18:38Z,5h38m2s,11491
YoDa,2020-06-05T05:33:41Z,22m34s,2780
YoDa,2020-06-04T21:19:17Z,8h13m33s,5403
YoDa,2020-06-03T21:04:05Z,9h31m47s,14098
YoDa,2020-05-31T22:09:14Z,10h21m8s,12658
YoDa,2020-05-30T00:20:28Z,5h4m22s,33287
YoDa,2020-05-28T23:47:14Z,11h38m54s,17060
YoDa,2020-05-28T02:48:14Z,2h44m28s,3485
YoDa,2020-05-27T22:45:45Z,4h1m50s,3424
YoDa,2020-05-27T22:25:47Z,17m44s,1239
YoDa,2020-05-26T03:45:11Z,2h21m22s,7849
YoDa,2020-05-25T22:09:50Z,5h34m48s,14547
YoDa,2020-05-25T03:31:19Z,2h20m32s,11838
YoDa,2020-05-24T22:10:52Z,5h20m6s,3190
YoDa,2020-05-23T20:59:20Z,7h13m59s,3645
YoDa,2020-05-23T19:35:31Z,1h22m16s,705
YoDa,2020-05-22T13:18:28Z,14h34m34s,4261
YoDa,2020-05-21T18:10:20Z,13h58m14s,5443
YoDa,2020-05-21T13:08:43Z,5h1m12s,2562
YoDa,2020-05-18T21:07:19Z,11h46m52s,19928
YoDa,2020-05-17T21:41:46Z,10h1m58s,23784
YoDa,2020-05-17T03:33:12Z,3h17m2s,8264
YoDa,2020-05-16T19:30:24Z,8h1m20s,7780
YoDa,2020-05-15T21:23:18Z,10h31m46s,12099
YoDa,2020-05-14T17:45:04Z,11h15m20s,16758
YoDa,2020-04-26T22:53:37Z,7h55m26s,21044
YoDa,2020-04-26T22:50:34Z,1m6s,1912
YoDa,2020-04-17T06:45:54Z,9h9m54s,12960
YoDa,2020-04-16T01:56:23Z,15h50m36s,18235
YoDa,2020-04-16T01:03:13Z,12m44s,3842
YoDa,2020-04-15T10:34:50Z,3h51m8s,4533
YoDa,2020-04-14T22:15:07Z,12h19m22s,15037
YoDa,2020-04-14T01:41:20Z,3h51m18s,5332
YoDa,2020-04-13T20:27:20Z,5h12m42s,2690
YoDa,2020-04-13T06:12:51Z,3h6m0s,3981
YoDa,2020-04-12T22:33:08Z,7h39m22s,5271
YoDa,2020-04-09T22:44:59Z,9h48m4s,10692
YoDa,2020-04-08T21:47:04Z,13h10m34s,12077
YoDa,2020-04-08T05:15:34Z,3h16m48s,3696
YoDa,2020-04-07T21:11:52Z,8h3m10s,4107
YoDa,2020-04-06T21:37:13Z,9h8m10s,8599
YoDa,2020-04-05T22:17:58Z,13h34m24s,15305
YoDa,2020-04-04T17:51:26Z,15h21m47s,17132
YoDa,2020-04-04T14:02:32Z,3h48m40s,2945
YoDa,2020-04-03T23:24:17Z,7h25m32s,9519
YoDa,2020-04-03T08:23:50Z,1h4m35s,2900
YoDa,2020-04-03T00:55:59Z,7h27m40s,6449
YoDa,2020-04-01T22:06:09Z,14h58m16s,19094
YoDa,2020-03-31T03:16:38Z,6h47m56s,12969
YoDa,2020-03-30T22:09:58Z,5h6m24s,4516
YoDa,2020-03-30T00:15:40Z,8h20m40s,6711
YoDa,2020-03-28T20:17:11Z,10h9m54s,7668
YoDa,2020-03-27T18:00:30Z,6h47m38s,6746
YoDa,2020-03-27T17:55:44Z,3m42s,688
YoDa,2020-03-27T17:01:58Z,52m14s,1683
YoDa,2020-03-26T00:34:14Z,7h12m6s,14773
YoDa,2020-03-25T05:01:32Z,5h36m24s,7396
YoDa,2020-03-25T02:17:03Z,2h42m33s,3359
YoDa,2020-03-24T10:11:18Z,2h49m32s,4512
YoDa,2020-03-23T23:50:16Z,10h20m49s,7016
YoDa,2020-03-23T03:10:12Z,9h7m46s,11073
YoDa,2020-03-22T23:07:06Z,4h2m56s,2378
YoDa,2020-03-22T11:10:36Z,4h48m32s,3212
YoDa,2020-03-21T07:22:28Z,2h39m30s,5985
YoDa,2020-03-21T02:10:30Z,5h11m48s,7708
YoDa,2020-03-21T01:26:01Z,37m9s,1918
YoDa,2020-03-21T00:16:41Z,52m8s,2108
YoDa,2020-03-20T12:41:34Z,1h48m28s,3534
YoDa,2020-03-20T03:32:45Z,9h8m18s,10898
YoDa,2020-03-19T01:18:17Z,10h43m8s,8359
YoDa,2020-03-18T12:37:45Z,8h46m49s,4455
YoDa,2020-03-16T21:47:52Z,15h9m57s,13500
YoDa,2020-03-16T00:52:03Z,3h23m42s,7272
YoDa,2020-03-15T22:35:55Z,2h15m40s,9330
YoDa,2020-03-15T21:20:12Z,1h13m1s,2156
YoDa,2020-03-14T22:34:18Z,2h34m58s,14728
YoDa,2020-03-14T19:46:19Z,2h45m28s,2774
YoDa,2020-03-13T23:52:53Z,10h45m45s,17033
YoDa,2020-03-13T09:20:42Z,3h55m48s,5808
YoDa,2020-03-13T09:18:41Z,30s,820
YoDa,2020-03-13T04:08:35Z,5h9m20s,10173
YoDa,2020-03-12T22:50:18Z,5h17m54s,2994
YoDa,2020-03-12T00:46:44Z,10h53m8s,11684
YoDa,2020-03-10T22:41:57Z,13h11m44s,13061
YoDa,2020-03-10T02:24:12Z,5h15m12s,10639
YoDa,2020-03-09T21:08:31Z,5h15m18s,2875
YoDa,2020-03-08T22:32:04Z,12h14m0s,16825
YoDa,2020-03-06T10:16:26Z,6h39m50s,6622
YoDa,2020-03-05T23:19:50Z,10h55m59s,13520
YoDa,2020-03-04T23:27:36Z,10h3m34s,22062
YoDa,2020-03-04T03:24:44Z,7h15m4s,13559
YoDa,2020-03-04T03:22:52Z,1m6s,1009
YoDa,2020-03-03T20:07:01Z,6h37m12s,4575
YoDa,2020-03-02T23:27:57Z,9h49m16s,15717
YoDa,2020-03-02T03:00:27Z,4h45m0s,12891
YoDa,2020-02-28T03:54:58Z,5h1m34s,15404
YoDa,2020-02-28T01:20:24Z,2h28m0s,13029
YoDa,2020-02-27T22:12:19Z,1h37m42s,10386
YoDa,2020-02-26T18:06:55Z,13h45m38s,38117
YoDa,2020-02-25T21:22:49Z,10h48m42s,20362
YoDa,2020-02-24T17:33:52Z,12h27m4s,19519
YoDa,2020-02-23T03:52:11Z,5h2m4s,19715
YoDa,2020-02-21T22:37:14Z,13h38m18s,28228
YoDa,2020-02-21T04:27:44Z,5h46m24s,16463
YoDa,2020-02-21T03:32:08Z,51m22s,4017
YoDa,2020-02-21T01:46:40Z,1h39m26s,4318
YoDa,2020-02-20T07:01:21Z,38m48s,5707
YoDa,2020-02-19T19:56:27Z,11h3m41s,24067
YoDa,2020-02-18T03:36:39Z,4h24m44s,16914
YoDa,2020-02-17T22:50:51Z,4h44m12s,12842
YoDa,2020-02-17T22:16:48Z,33m47s,2065
YoDa,2020-02-17T04:47:58Z,4h25m12s,16822
YoDa,2020-02-17T04:01:38Z,45m12s,3200
YoDa,2020-02-16T23:23:11Z,4h37m14s,9878
YoDa,2020-02-15T19:17:59Z,5h14m6s,12562
YoDa,2020-02-14T23:06:35Z,10h32m38s,23139
YoDa,2020-02-13T22:09:54Z,4h56m4s,12964
YoDa,2020-02-12T22:29:53Z,23h38m9s,39214
YoDa,2020-02-11T22:49:19Z,10h31m6s,22696
YoDa,2020-02-10T19:31:35Z,15h25m58s,28633
YoDa,2020-02-09T21:34:27Z,12h31m34s,25521
YoDa,2020-02-09T01:03:22Z,6h54m20s,8681
YoDa,2020-02-07T22:54:11Z,9h21m24s,17278
YoDa,2020-02-07T03:36:51Z,3h45m3s,8311
YoDa,2020-02-07T03:36:13Z,10s,1228
YoDa,2020-02-06T22:17:50Z,5h17m4s,8865
YoDa,2020-02-06T05:48:53Z,1h32m14s,6888
YoDa,2020-02-06T01:11:55Z,4h36m20s,4851
YoDa,2020-02-05T16:31:16Z,6h26m6s,2972
YoDa,2020-02-05T00:24:45Z,38s,2634
YoDa,2020-02-05T00:12:50Z,8m42s,1261
YoDa,2020-02-04T20:28:51Z,3h42m4s,2079
YoDa,2020-02-04T20:23:16Z,4m45s,428
YoDa,2020-02-04T20:21:24Z,1m0s,462
YoDa,2020-02-04T20:01:28Z,18m58s,230
YoDa,2020-02-04T19:20:58Z,39m30s,366
YoDa,2020-02-04T01:17:59Z,5h20m55s,4681
YoDa,2020-02-04T00:33:25Z,44m2s,602
YoDa,2020-02-03T23:25:34Z,1h7m4s,894
YoDa,2020-02-03T03:08:44Z,6h8m42s,7417
YoDa,2020-02-01T02:05:02Z,5h0m1s,7550
YoDa,2020-01-31T20:43:37Z,5h20m36s,3443
YoDa,2020-01-30T19:58:29Z,13h14m52s,9678
YoDa,2020-01-30T16:37:20Z,3h20m22s,2890
YoDa,2020-01-16T19:39:08Z,11h41m57s,30506
YoDa,2020-01-16T00:07:50Z,7h57m42s,22448
YoDa,2020-01-14T23:56:52Z,11h55m16s,30460
YoDa,2020-01-13T22:24:53Z,11h14m30s,24473
YoDa,2020-01-13T02:27:46Z,7h23m23s,19103
YoDa,2020-01-12T18:31:34Z,5h37m34s,9310
YoDa,2020-01-11T22:09:09Z,9h53m57s,21110
YoDa,2020-01-11T19:42:15Z,2h25m26s,5064
YoDa,2020-01-10T22:06:51Z,11h20m5s,23357
YoDa,2020-01-10T03:15:40Z,7h1m4s,19908
YoDa,2020-01-09T20:42:34Z,6h32m10s,18740
YoDa,2020-01-08T20:45:16Z,11h26m32s,35315
YoDa,2020-01-07T20:47:44Z,8h50m9s,9005
YoDa,2020-01-07T00:16:22Z,8h1m4s,13887
YoDa,2020-01-06T19:21:33Z,4m6s,2342
YoDa,2020-01-06T13:39:11Z,5h41m17s,4485
YoDa,2020-01-05T19:33:03Z,7h30m4s,10063
YoDa,2020-01-05T06:45:10Z,18m40s,4160
YoDa,2020-01-05T05:39:07Z,1h4m16s,4178
YoDa,2020-01-04T17:22:42Z,12h14m55s,17694
YoDa,2019-12-27T21:40:24Z,3h38m38s,17566
YoDa,2019-12-27T10:03:59Z,8h48m54s,8562
YoDa,2019-12-25T23:42:45Z,14h43m52s,32545
YoDa,2019-12-23T02:54:37Z,6h31m20s,37375
YoDa,2019-12-22T05:31:07Z,9h3m0s,22544
YoDa,2019-12-22T05:25:02Z,4m19s,1442
YoDa,2019-12-21T00:19:54Z,8h10m50s,25248
YoDa,2019-12-20T23:20:06Z,59m21s,2712
YoDa,2019-12-20T21:27:37Z,1h52m10s,2504
YoDa,2019-12-20T18:52:35Z,2h34m18s,3326
YoDa,2019-12-18T07:28:53Z,22m10s,5677
YoDa,2019-12-18T01:23:09Z,6h4m10s,19822
YoDa,2019-12-16T18:36:18Z,18h37m16s,38448
YoDa,2019-12-14T15:38:11Z,5h43m46s,10034
YoDa,2019-12-12T22:03:09Z,10h39m1s,23241
YoDa,2019-12-12T20:57:27Z,1h4m2s,1657
YoDa,2019-12-11T19:35:02Z,14h22m56s,23562
YoDa,2019-12-10T21:22:32Z,8h47m20s,10640
YoDa,2019-12-10T05:12:30Z,2h21m12s,5021
YoDa,2019-12-09T23:03:55Z,6h6m58s,9407
YoDa,2019-12-09T00:21:39Z,7h2m11s,20816
YoDa,2019-12-07T13:04:34Z,7h8m42s,7677
YoDa,2019-12-07T00:17:17Z,3h14m46s,9249
YoDa,2019-12-06T00:22:42Z,8h42m42s,16671
YoDa,2019-12-05T23:08:51Z,1h12m46s,1703
YoDa,2019-12-05T07:14:12Z,1h50m52s,7591
YoDa,2019-12-05T07:04:53Z,8m2s,1314
YoDa,2019-12-05T05:04:36Z,1h58m28s,5347
YoDa,2019-12-05T00:34:42Z,4h28m50s,10082
YoDa,2019-12-02T22:06:11Z,9h13m18s,29660
YoDa,2019-12-01T15:46:42Z,2h30m58s,6115
YoDa,2019-11-30T17:10:17Z,4h3m32s,5682
YoDa,2019-11-27T23:01:27Z,8h38m6s,10727
YoDa,2019-11-26T22:33:44Z,12h12m48s,8444
YoDa,2019-11-24T23:48:46Z,1h47m38s,87317
YoDa,2019-11-24T23:25:22Z,22m10s,12325
YoDa,2019-11-24T23:14:50Z,7m54s,9905
YoDa,2019-11-21T18:57:13Z,10h37m18s,18320
YoDa,2019-11-21T00:52:43Z,6h9m4s,12548
YoDa,2019-11-18T23:39:27Z,10h33m57s,11938
YoDa,2019-11-18T02:24:49Z,4h42m52s,10180
YoDa,2019-11-17T22:10:15Z,4h12m40s,6921
YoDa,2019-11-16T22:24:08Z,9h9m8s,14188
YoDa,2019-11-16T22:10:17Z,13m4s,1408
YoDa,2019-11-15T21:29:41Z,12h43m34s,19336
YoDa,2019-11-14T23:19:23Z,11h30m3s,16865
YoDa,2019-11-13T23:25:53Z,10h32m26s,10129
YoDa,2019-11-12T22:49:38Z,10h32m51s,7921
YoDa,2019-11-11T23:11:27Z,10h33m23s,8112
YoDa,2019-11-10T23:24:09Z,9h42m56s,7994
YoDa,2019-11-08T21:58:16Z,13h20m13s,13967
YoDa,2019-11-08T09:05:56Z,1h23m46s,4442
YoDa,2019-11-08T01:07:59Z,7h25m12s,15293
YoDa,2019-11-08T00:55:58Z,10m34s,1107
YoDa,2019-11-06T21:20:03Z,9h47m34s,6495
YoDa,2019-11-05T22:00:02Z,11h14m25s,9696
YoDa,2019-11-05T00:13:42Z,7h11m24s,6253
YoDa,2019-11-04T22:54:36Z,1h18m44s,1381
YoDa,2019-11-04T22:43:36Z,9m6s,409
YoDa,2019-11-04T21:19:37Z,1h22m46s,890
YoDa,2019-11-04T03:50:59Z,3h30m56s,3596
YoDa,2019-11-01T01:32:08Z,6h9m46s,8565
YoDa,2019-11-01T00:58:43Z,31m34s,1043
YoDa,2019-10-31T23:59:23Z,59m30s,1201
YoDa,2019-10-31T23:23:31Z,35m2s,852
YoDa,2019-10-31T22:51:37Z,31m21s,585
YoDa,2019-10-31T22:07:41Z,43m20s,547
YoDa,2019-10-31T00:08:21Z,7h39m48s,7165
YoDa,2019-10-30T22:11:09Z,1h56m40s,1553
YoDa,2019-10-30T04:56:34Z,45m38s,2102
YoDa,2019-10-29T19:28:10Z,9h27m6s,6210
YoDa,2019-10-28T20:03:52Z,10h23m6s,6870
YoDa,2019-10-27T21:30:11Z,10h3m8s,9776
YoDa,2019-10-25T05:56:10Z,48s,3541
YoDa,2019-10-25T03:46:55Z,2h6m36s,2577
YoDa,2019-10-25T03:45:12Z,22s,813
YoDa,2019-10-25T00:41:40Z,3h2m10s,2334
YoDa,2019-10-24T03:39:32Z,5h55m59s,4496
YoDa,2019-10-24T03:19:49Z,7m7s,799
YoDa,2019-10-24T03:07:37Z,6m0s,563
YoDa,2019-10-24T03:03:47Z,1m52s,388
YoDa,2019-10-24T03:02:14Z,48s,404
YoDa,2019-10-24T02:27:55Z,32m23s,452
YoDa,2019-10-24T02:23:00Z,3m33s,246
YoDa,2019-10-24T01:38:09Z,43m14s,487
YoDa,2019-10-24T01:34:12Z,2m26s,172
YoDa,2019-10-24T01:32:46Z,22s,168
YoDa,2019-10-24T00:03:20Z,1h28m17s,590
YoDa,2019-10-23T23:05:26Z,56m24s,611
YoDa,2019-10-22T22:37:44Z,10h42m4s,5804
YoDa,2019-10-21T22:26:03Z,7h32m32s,5508
YoDa,2019-10-20T23:16:29Z,9h0m41s,9275
YoDa,2019-10-19T22:08:19Z,3h0m1s,7970
YoDa,2019-10-19T19:45:02Z,2h23m4s,2403
YoDa,2019-10-19T18:58:01Z,46m21s,1115
YoDa,2019-10-18T23:49:09Z,10h30m7s,5214
YoDa,2019-10-17T00:36:42Z,6h59m30s,4955
YoDa,2019-10-14T19:15:46Z,11h22m24s,6913
YoDa,2019-10-12T16:33:01Z,1h32m40s,2299
YoDa,2019-10-10T16:44:31Z,1h25m19s,3465
YoDa,2019-10-07T22:38:18Z,6h41m36s,9531
YoDa,2019-10-04T20:24:48Z,9h48m33s,10304
YoDa,2019-09-28T23:32:45Z,2h47m6s,8611
YoDa,2019-09-25T16:39:51Z,1h19m4s,3370
YoDa,2019-09-25T12:18:19Z,4h19m24s,2134
YoDa,2019-09-25T03:23:58Z,3h4m12s,1395
YoDa,2019-09-24T21:14:42Z,6h8m0s,1726
YoDa,2019-09-22T20:17:09Z,9h54m39s,4986
YoDa,2019-09-21T20:34:55Z,10h13m0s,5081
YoDa,2019-09-19T20:49:42Z,9h9m15s,7153
YoDa,2019-09-19T19:34:42Z,1h13m18s,638
YoDa,2019-09-19T19:32:44Z,1m20s,169
YoDa,2019-09-18T20:43:43Z,7h30m48s,3702
YoDa,2019-09-18T02:00:08Z,3h51m44s,4029
YoDa,2019-09-18T00:15:51Z,1h41m44s,1167
YoDa,2019-09-17T20:49:41Z,3h25m48s,956
YoDa,2019-09-15T21:10:59Z,7h29m18s,6321
YoDa,2019-09-12T21:52:46Z,9h58m26s,8651
YoDa,2019-09-12T03:58:43Z,3h22m2s,2648
YoDa,2019-09-12T03:55:18Z,3m4s,484
YoDa,2019-09-11T23:01:10Z,4h52m42s,2312
YoDa,2019-09-11T06:43:28Z,24m34s,1241
YoDa,2019-09-11T06:41:59Z,10s,296
YoDa,2019-09-11T03:36:09Z,3h4m26s,1452
YoDa,2019-09-10T21:59:13Z,5h34m50s,2411
YoDa,2019-09-09T21:30:17Z,9h6m32s,11268
YoDa,2019-09-08T23:56:43Z,7h23m58s,11906
YoDa,2019-09-06T21:56:19Z,5h10m20s,6000
YoDa,2019-09-06T10:27:17Z,59s,3706
YoDa,2019-09-05T21:47:05Z,12h39m46s,15361
YoDa,2019-09-04T19:39:50Z,10h49m28s,12606
YoDa,2019-09-03T21:47:05Z,8h25m35s,8231
YoDa,2019-09-02T21:15:04Z,6h34m4s,6463
YoDa,2019-09-01T22:05:35Z,4h17m26s,7008
YoDa,2019-08-30T16:14:55Z,3h54m4s,6848
YoDa,2019-08-29T22:54:18Z,5h11m20s,12207
YoDa,2019-08-29T01:56:53Z,4h19m28s,7344
YoDa,2019-08-27T19:31:33Z,10h51m49s,15322
YoDa,2019-08-27T07:35:25Z,1h17m48s,6171
YoDa,2019-08-26T21:20:37Z,10h13m24s,20349
YoDa,2019-08-23T21:42:29Z,7h36m14s,11858
YoDa,2019-08-22T22:52:10Z,7h59m3s,11528
YoDa,2019-08-22T22:03:28Z,47m22s,1015
YoDa,2019-08-21T21:33:25Z,10h12m13s,14247
YoDa,2019-08-20T22:00:38Z,7h58m42s,9118
YoDa,2019-08-19T20:20:55Z,7h11m48s,7413
YoDa,2019-08-19T01:59:15Z,5h5m58s,7742
YoDa,2019-08-10T00:49:35Z,2h34m14s,9085
YoDa,2019-08-09T01:07:15Z,3h16m56s,6260
YoDa,2019-08-03T00:11:23Z,2h58m48s,9131
YoDa,2019-08-02T02:08:49Z,2h39m32s,4781
YoDa,2019-08-02T00:29:34Z,1h34m56s,2143
YoDa,2019-07-28T00:30:03Z,4h17m33s,10418
YoDa,2019-07-28T00:05:17Z,23m25s,1372
YoDa,2019-07-22T01:08:37Z,4h10m38s,11786
YoDa,2019-07-19T21:42:58Z,3h40m2s,9056
YoDa,2019-07-19T21:27:40Z,13m14s,780
YoDa,2019-07-18T00:48:34Z,2h35m2s,6889
YoDa,2019-07-17T23:16:34Z,1h30m47s,1426
YoDa,2019-07-17T23:15:57Z,11s,943
YoDa,2019-07-17T22:43:29Z,31m11s,562
YoDa,2019-07-17T04:07:01Z,2h18m13s,3230
YoDa,2019-07-11T01:45:04Z,5h40m13s,14428
YoDa,2019-07-07T03:04:06Z,4h1m2s,9769
YoDa,2019-07-07T02:57:44Z,5m22s,676
YoDa,2019-07-05T19:08:53Z,5h55m40s,7516
YoDa,2019-07-03T03:48:34Z,3h18m58s,10465
YoDa,2019-06-28T01:48:44Z,3h44m20s,14444
YoDa,2019-06-26T22:25:45Z,4h28m10s,12093
YoDa,2019-06-24T00:06:18Z,4h30m36s,11725
YoDa,2019-06-20T00:59:33Z,4h2m37s,11801
YoDa,2019-06-19T03:06:18Z,2h26m56s,8227
YoDa,2019-06-15T23:51:31Z,3h22m1s,10957
YoDa,2019-06-14T15:42:09Z,6h5m35s,11457
YoDa,2019-06-12T03:09:11Z,1h12m8s,7341
YoDa,2019-06-12T02:23:24Z,45m10s,2487
YoDa,2019-06-12T01:34:40Z,48m7s,2974
YoDa,2019-05-31T23:32:45Z,3h39m32s,16658
YoDa,2019-05-30T02:11:07Z,3h0m42s,10488
YoDa,2019-05-30T01:30:53Z,35m27s,1972
YoDa,2019-05-26T21:29:19Z,7h59m46s,17136
YoDa,2019-05-25T01:02:08Z,4h22m57s,17907
YoDa,2019-05-23T04:47:58Z,1h54m2s,6685
YoDa,2019-05-22T23:21:46Z,5h24m13s,8053
YoDa,2019-05-19T21:10:15Z,6h45m32s,11113
YoDa,2019-05-18T01:38:44Z,5h15m38s,10710
YoDa,2019-05-15T22:30:00Z,4h43m58s,6668
YoDa,2019-05-15T22:15:18Z,11m34s,832
YoDa,2019-05-13T23:44:00Z,3h48m55s,5332
YoDa,2019-05-11T01:50:05Z,5h24m20s,12877
YoDa,2019-05-11T01:38:29Z,10m52s,646
YoDa,2019-05-08T23:52:21Z,3h40m0s,5444
YoDa,2019-05-08T23:13:13Z,38m22s,924
YoDa,2019-05-08T01:56:15Z,2h59m52s,4067
YoDa,2019-05-08T00:46:25Z,1h8m34s,1717
YoDa,2019-05-02T18:40:51Z,5h58m38s,10873
YoDa,2019-05-01T21:46:12Z,5h37m14s,5494
YoDa,2019-04-29T22:58:18Z,4h58m25s,9674
YoDa,2019-04-27T20:23:41Z,6h38m48s,10287
YoDa,2019-04-26T19:05:34Z,9h48m12s,9148
YoDa,2019-04-23T22:08:37Z,4h46m30s,8241
YoDa,2019-04-23T03:22:48Z,1h23m8s,2928
YoDa,2019-04-23T00:32:40Z,2h48m38s,3162
YoDa,2019-04-22T02:56:13Z,4h11m1s,7217
YoDa,2019-04-18T19:52:08Z,6h35m4s,11777
YoDa,2019-04-18T19:29:35Z,20m18s,755
YoDa,2019-04-18T19:17:39Z,9m27s,262
YoDa,2019-04-18T19:12:15Z,4m46s,226
YoDa,2019-04-18T18:18:15Z,52m44s,786
YoDa,2019-04-17T23:14:52Z,6h56m29s,6594
YoDa,2019-04-16T19:09:59Z,9h12m8s,7684
YoDa,2019-04-15T19:07:10Z,10h47m54s,11808
YoDa,2019-04-15T01:21:02Z,3h44m22s,4564
YoDa,2019-04-14T21:29:23Z,3h51m8s,3107
YoDa,2019-04-14T01:11:34Z,4h11m14s,6793
YoDa,2019-04-13T04:39:08Z,38m2s,1981
YoDa,2019-04-13T00:46:25Z,3h52m2s,3196
YoDa,2019-04-12T22:30:44Z,2h15m6s,1512
YoDa,2019-04-12T22:20:46Z,9m46s,158
YoDa,2019-04-12T19:15:42Z,29m20s,839
YoDa,2019-04-12T14:50:28Z,4h24m36s,2237
YoDa,2019-04-12T13:59:42Z,48m29s,584
YoDa,2019-04-11T04:34:13Z,1h44m20s,5212
YoDa,2019-04-10T21:06:22Z,7h27m12s,11444
YoDa,2019-04-10T19:46:58Z,36m34s,1397
YoDa,2019-04-10T18:25:56Z,1h17m20s,1027
YoDa,2019-04-10T18:17:09Z,8m18s,169
YoDa,2019-04-10T18:07:57Z,7m28s,115
YoDa,2019-04-10T17:58:08Z,9m16s,168
