Streamer,Date,Duration,Viewers
"alanzoka,""Jul 2, 2019, 18:11"",6.5 hrs,23.082"
"alanzoka,""Jul 1, 2019, 18:37"",7.0 hrs,20.596"
"alanzoka,""Jun 28, 2019, 19:43"",6.5 hrs,16.772"
"alanzoka,""Jun 27, 2019, 18:12"",7.5 hrs,19.570"
"alanzoka,""Jun 26, 2019, 18:26"",7.1 hrs,21.999"
"alanzoka,""Jun 25, 2019, 18:09"",7.8 hrs,18.950"
"alanzoka,""Jun 24, 2019, 18:14"",7.2 hrs,21.059"
"alanzoka,""Jun 21, 2019, 18:14"",7.2 hrs,18.854"
"alanzoka,""Jun 20, 2019, 18:10"",6.9 hrs,24.527"
"alanzoka,""Jun 19, 2019, 18:06"",8.1 hrs,24.388"
"alanzoka,""Jun 11, 2019, 22:52"",0.7 hrs,16.119"
"alanzoka,""Jun 7, 2019, 18:18"",6.9 hrs,17.645"
"alanzoka,""Jun 6, 2019, 18:16"",5.0 hrs,19.129"
"alanzoka,""Jun 5, 2019, 18:10"",7.7 hrs,21.273"
"alanzoka,""Jun 4, 2019, 18:10"",8.2 hrs,21.369"
"alanzoka,""Jun 3, 2019, 18:06"",9.0 hrs,24.573"
"alanzoka,""May 30, 2019, 18:22"",6.9 hrs,22.181"
"alanzoka,""May 29, 2019, 18:13"",6.5 hrs,19.592"
"alanzoka,""May 27, 2019, 18:16"",8.0 hrs,25.034"
"alanzoka,""May 24, 2019, 18:16"",7.8 hrs,23.164"
"alanzoka,""May 23, 2019, 18:13"",6.8 hrs,22.627"
"alanzoka,""May 22, 2019, 18:23"",6.7 hrs,21.022"
"alanzoka,""May 21, 2019, 18:10"",7.7 hrs,21.533"
"alanzoka,""May 20, 2019, 18:13"",6.3 hrs,26.097"
"alanzoka,""May 17, 2019, 18:17"",9.6 hrs,20.786"
"alanzoka,""May 15, 2019, 18:12"",7.2 hrs,22.418"
"alanzoka,""May 14, 2019, 18:06"",4.6 hrs,19.399"
"alanzoka,""May 13, 2019, 18:14"",8.3 hrs,25.521"
"alanzoka,""May 10, 2019, 18:17"",7.3 hrs,23.424"
"alanzoka,""May 9, 2019, 18:16"",9.5 hrs,19.532"
"alanzoka,""May 8, 2019, 18:12"",7.0 hrs,20.427"
"alanzoka,""May 7, 2019, 22:34"",1.5 hrs,20.147"
"alanzoka,""May 7, 2019, 18:08"",3.9 hrs,23.139"
"alanzoka,""May 6, 2019, 18:15"",6.7 hrs,26.353"
"alanzoka,""May 4, 2019, 20:24"",7.0 hrs,19.842"
"alanzoka,""May 3, 2019, 18:13"",6.3 hrs,25.610"
"alanzoka,""May 2, 2019, 18:08"",9.4 hrs,20.861"
"alanzoka,""Apr 30, 2019, 18:24"",6.7 hrs,26.339"
"alanzoka,""Apr 29, 2019, 18:16"",7.6 hrs,22.627"
"alanzoka,""Apr 26, 2019, 18:27"",7.3 hrs,20.153"
"alanzoka,""Apr 25, 2019, 18:21"",8.1 hrs,26.532"
